Name,Question,Institution,Gender,Confidence,Medianconf,Vote,Median,Qtext,Comment
Raj Chetty,288,Stanford,m,5,9,Strongly Agree,Strongly Agree,Question B: There are many factors besides US inflation risk that influence the current dollar price of gold.,
Raj Chetty,289,Stanford,m,8,8,Agree,Strongly Agree,"In general, using more congestion charges in crowded transportation networks — such as higher tolls during peak travel times in cities, and peak fees for airplane takeoff and landing slots — and using the proceeds to lower other taxes would make citizens on average better off.",
Raj Chetty,290,Stanford,m,8,8,Strongly Agree,Strongly Agree,A tax on the carbon content of fuels would be a less expensive way to reduce carbon-dioxide emissions than would a collection of policies such as “corporate average fuel economy” requirements for automobiles.,
Raj Chetty,291,Stanford,m,NA,8,Did Not Answer,Agree,"Question A: All else equal, making drugs illegal raises street prices for those drugs because suppliers require extra compensation for the risk of incarceration and other punishments.",
Raj Chetty,292,Stanford,m,NA,5,Did Not Answer,Agree,Question B: The Netherlands restrictions on “soft drugs” combined with a moderate tax aimed at deterring their consumption would have lower social costs than continuing to prohibit use of those drugs as in the US. (Click here for a summary of the Netherlands restrictions.),
Raj Chetty,293,Stanford,m,NA,6,Did Not Answer,Agree,"Question A: Credible assumptions for inflation, GDP growth and primary budget deficits in Italy imply that either the Debt-to-GDP ratio in Italy would increase sharply if Italian interest rates on 10-year government debt remained at the November 30 level of around 7 percent or Italy would lose access to the bond market.",
Raj Chetty,294,Stanford,m,NA,5,Did Not Answer,Uncertain,"Question B: Absent outside help to deal with runs, such as a pledge of fiscal support from Germany or an unlimited commitment by the ECB to buy bonds, there is no spending-and-tax plan Italy can announce that would be credible enough to hold its interest rates low enough to stabilize its Debt-to-GDP ratio.",
Raj Chetty,295,Stanford,m,9,8,Strongly Disagree,Strongly Disagree,There are no consequential distortions created by the tax preference that favors obtaining health insurance through employers.,
Raj Chetty,296,Stanford,m,4,5,Disagree,Disagree,"Federal mandates that government purchases should be “buy American” unless there are exceptional circumstances, such as in the American Recovery and Reinvestment Act of 2009, have a significant positive impact on U.S. manufacturing employment.",
Raj Chetty,297,Stanford,m,9,7,Strongly Agree,Agree,"Question A: Eliminating tax deductions for non-investment personal interest expenses (e.g., on mortgages), with reductions in personal tax rates that are both budget neutral and keep the burden of taxes by income group the same, would lead to more efficient financing decisions by individuals.",
Raj Chetty,298,Stanford,m,7,7,Agree,Agree,"Question B: Reducing the deductibility of interest expenses for non-financial businesses to equalize the overall tax cost of debt and equity financing, while using the extra revenue to reduce personal and corporate tax rates in a budget neutral fashion that also keeps the burden of taxes the same, would lead to more efficient financing decisions by firms.",
Raj Chetty,299,Stanford,m,7,8,Strongly Agree,Strongly Agree,"Question A: Unless they have inside information, very few investors, if any, can consistently make accurate predictions about whether the price of an individual stock will rise or fall on a given day.",
Raj Chetty,300,Stanford,m,4,7,Disagree,Disagree,"Question B: Plausible expectations of future dividends, discounted using a plausible risk-adjusted interest rate, explain well the level of stock prices for recently listed internet businesses in 1999.",
Raj Chetty,301,Stanford,m,4,6,Agree,Agree,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.,
Raj Chetty,302,Stanford,m,7,6,Uncertain,Uncertain,"Public school students would receive a higher quality education if they all had the option of taking the government money (local, state, federal) currently being spent on their own education and turning that money into vouchers that they could use towards covering the costs of any private school or public school of their choice (e.g. charter schools).",
Raj Chetty,303,Stanford,m,10,8,Strongly Agree,Agree,"Question A: All else equal, permanently raising the federal marginal tax rate on ordinary income by 1 percentage point for those in the top (i.e., currently 35%) tax bracket would increase federal tax revenue over the next 10 years.",
Raj Chetty,304,Stanford,m,9,7,Disagree,Disagree,Question B: The cumulative budget shortfalls in the US over the next 10 years can be reduced by half (or more) purely by increasing the federal marginal tax rate on ordinary income for those in the top tax bracket.,
Raj Chetty,305,Stanford,m,NA,4,No Opinion,Disagree,"All else equal, the Fed's new plan to increase the maturity of its Treasury holdings will boost expected real GDP growth for calendar year 2012 by at least one percentage point.",
Ray Fair,1,Yale,m,5,5,Agree,Uncertain,"Question A: Given the current state of the economy, the Federal Reserve should focus on keeping inflation low rather than trying to reduce unemployment.",
Ray Fair,2,Yale,m,5,5,Uncertain,Uncertain,"Question B: Right now, if the Federal Reserve were to try to reduce unemployment, then inflation would rise noticeably.",
Ray Fair,3,Yale,m,10,7,Strongly Disagree,Disagree,Question C: Presidents should make public statements about Federal Reserve interest rate decisions.,
Ray Fair,4,Yale,m,5,6,Agree,Agree,Question D: The Federal Reserve should always be able to make emergency loans to banks.,
Ray Fair,5,Yale,m,5,5,Agree,Agree,"Question A: Replacing the current US health insurance system (including employer-based health insurance, ACA exchange policies, and Medicaid) with universal ‘Medicare for All’ (mandatory enrollment in a modified version of the existing traditional Medicare program with drug coverage and no cost-sharing of any form, and current Medicare reimbursement rates) funded by federal taxes would lead to lower aggregate medical debt among patients.",
Ray Fair,6,Yale,m,5,5,Uncertain,Uncertain,Question B: Replacing the current US health insurance system as outlined in a) would lead to lower aggregate innovation in the pharmaceutical industry.,
