Name,Question,Institution,gender,Confidence,Medianconf,Vote,Median,Qtext,Comment
Philippe Aghion,40,Harvard,m,5,8,Agree,Agree,"Question B: If Italy were to inject public funds into its banks without imposing losses on at least some claimants, an important cost would be the effect on future incentives (economic or political) in Europe.",
Philippe Aghion,41,Harvard,m,NA,8,Did Not Answer,Strongly Agree,"On the whole, the shift from state to private ownership of many industrial assets in central and eastern European countries after communism has increased productivity in those countries.",
Philippe Aghion,42,Harvard,m,NA,8,Did Not Answer,Agree,Question A: Freer movement of people to live and work across borders within Europe has made the average western European citizen better off since the 1980s.,
Philippe Aghion,43,Harvard,m,NA,6,Did Not Answer,Disagree,Question B: Freer movement of people to live and work across borders within Europe has made many low-skilled western European citizens worse off since the 1980s.,
Philippe Aghion,44,Harvard,m,NA,8,Did Not Answer,Strongly Agree,Question A: Freer movement of goods and services across borders within Europe has made the average western European citizen better off since the 1980s.,
Philippe Aghion,45,Harvard,m,NA,7,Did Not Answer,Disagree,Question B: Freer movement of goods and services across borders within Europe has made many low-skilled western European citizens worse off since the 1980s.,
Philippe Aghion,46,Harvard,m,NA,8,Did Not Answer,Strongly Agree,"In general, using more congestion charges in crowded transportation networks — such as higher tolls during peak travel times in cities, and peak fees for airplane takeoff and landing slots — and using the proceeds to lower other taxes would make citizens on average better off.",
Philippe Aghion,47,Harvard,m,NA,6,Did Not Answer,Uncertain,Question A: Giving tax incentives to specific firms to locate operations in a country typically generates domestic benefits that outweigh the costs to the country providing the incentives.,
Philippe Aghion,48,Harvard,m,NA,7,Did Not Answer,Disagree,Question B: Europe as a whole benefits when European cities or countries compete with each other by giving tax incentives to firms to locate operations in their jurisdictions.,
Philippe Aghion,49,Harvard,m,NA,8,Did Not Answer,Agree,"Question A: Because of the Brexit vote's outcome, the UK's real per-capita income level is likely to be lower a decade from now than it would have been otherwise.",
Philippe Aghion,50,Harvard,m,NA,7,Did Not Answer,Agree,"Question B: Because of the Brexit vote's outcome, the rest of the EU's real per-capita income level is likely to be lower a decade from now than it would have been otherwise.",
Pol Antras,1,Harvard,m,NA,7,Did Not Answer,Agree,"Question A: Germany's current account surplus is undesirable even from a purely German viewpoint: the country would be better off if, for example, it ran a smaller primary surplus, in turn leading to a smaller current account surplus.",
Pol Antras,2,Harvard,m,NA,7,Did Not Answer,Agree,"Question B: The Eurozone would be in better shape if fiscal policy were more expansionary, which would allow monetary policy to be slightly less so.",
Pol Antras,3,Harvard,m,NA,8,Did Not Answer,Agree,"Question C: If there is a recession in the Eurozone, it will be essential to have a coordinated fiscal expansion.",
Pol Antras,4,Harvard,m,4,5,Uncertain,Disagree,Question A: The European Union goal of reaching net zero emissions of greenhouse gases by 2050 will be a major drag on economic growth.,"It's certainly would be costly, but I don't know what is meant by ""major drag on economic growth"""
Pol Antras,5,Harvard,m,8,6,Agree,Agree,Question B: Carbon taxes are a better way to implement climate policy than cap-and-trade.,The late Marty Weitzman taught us that the theoretical answer is ambiguous; but taxes are more transparent and less prone to rent-seeking
Pol Antras,6,Harvard,m,5,5,Agree,Uncertain,Question C: A carbon border tax targeting imports from non-EU countries with less strict climate policies is likely to harm developing economies.,It is hard to imagine that the incidence of the border tax would be such that only importing countries bear the cost
Pol Antras,7,Harvard,m,6,7,Uncertain,Disagree,"Question A: Following the UK election result, the certainty that the country is going to leave the European Union will provide a substantial short-term boost to the UK economy.","Decline in uncertainty will be good for the economy, but there may be other transitional costs"
Pol Antras,8,Harvard,m,6,7,Uncertain,Agree,"Question B: Given that the transition period currently expires at the end of 2020, there is still a considerable risk that the UK will leave the European Union without a trade agreement.","This question is about politics, not economics. Judging from what Johnson said today (12/17), there will be a deal. But what do I know?!"
Pol Antras,9,Harvard,m,7,7,Agree,Agree,Question C: Leaving the European Union without a trade agreement would have a large negative impact on the UK economy.,Almost certainly would generate uncertainty and increase other transitional costs
Pol Antras,10,Harvard,m,8,6,Strongly Agree,Uncertain,"Question A: Under current policies on climate change, the associated physical risks (such as those arising from total seasonal rainfall and sea level changes, and increased frequency, severity, and correlation of extreme weather events) will be at most a very small factor in monetary policy decisions over the next decade.","Seems like a rather inadequate policy tool, even if other coordination mechanisms may not be working. Wrong time horizon too."
Pol Antras,11,Harvard,m,6,6,Disagree,Uncertain,Question B: The physical risks associated with climate change under current policies are likely to threaten financial stability over the next decade.,That's not my reading of the evidence. The threat seems too far in the future to affect financial variable any time soon. But I'm no expert.
Pol Antras,12,Harvard,m,4,5,Uncertain,Uncertain,"Question A: Europeans would benefit more from an extra €1 billion of public R&D spent through existing (public) channels than from an extra €1 billion of private R&D spent through existing (private) channels, all else equal.",
