Name,Question,Institution,Gender,Confidence,Medianconf,Vote,Median,Comment,Topic,Qtext
Hyun Song Shin,115,Princeton,m,8,6,Strongly Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Emmanuel Saez,301,Berkeley,m,3,6,Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Richard Thaler,302,Chicago,m,1,6,Agree,Agree,Not my area.,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Jonathan Levin,300,Stanford,m,5,6,Agree,Agree,Would expect that China amassing $3 trillion in dollar reserves has an effect on the exchange rate.,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Angus Deaton,302,Princeton,m,3,6,Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Claudia Goldin,103,Harvard,f,2,6,Strongly Agree,Agree,The undervaluation of the currency is part of their growth strategy. Higher prices for consumers; more demand for products from abroad.,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
William Nordhaus,301,Yale,m,9,6,Strongly Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Judith Chevalier,302,Yale,f,5,6,Strongly Agree,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Katherine Baicker,301,Chicago,f,NA,6,No Opinion,Agree,Not my field.,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Nancy Stokey,137,Chicago,f,NA,6,No Opinion,Agree,,Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Edward Lazear,84,Stanford,m,6,6,Agree,Agree,"They use the exchange rate for monetary policy, but some knowledgeable economist believe that the rate would be higher with float.",Exchange Rates,The Chinese government pursues policies that keep the renminbi's exchange rate vis à vis the dollar lower than it would be if the currency floated without those policies.
Anil Kashyap,101,Chicago,m,7,7,Strongly Agree,Agree,Junk arguments abound in economics. Research experience helps prevent them getting to the President.,Economic Policy Advice,The Council of Economic Advisors is likely to give the US president better policy advice if the Chair and Members of the CEA have published peer-reviewed economics research.
Robert Shimer,101,Chicago,m,NA,7,No Opinion,Agree,This question is uncomfortably self-serving,Economic Policy Advice,The Council of Economic Advisors is likely to give the US president better policy advice if the Chair and Members of the CEA have published peer-reviewed economics research.
Larry Samuelson,101,Yale,m,8,7,Agree,Agree,"Peer reviewed research is not the only source of insight, but it is an essential input, and the CEA is the obvious place to provide it.",Economic Policy Advice,The Council of Economic Advisors is likely to give the US president better policy advice if the Chair and Members of the CEA have published peer-reviewed economics research.
William Nordhaus,101,Yale,m,9,7,Strongly Agree,Agree,Would emphasize background in academic or similar institutions and participation in professional associations.,Economic Policy Advice,The Council of Economic Advisors is likely to give the US president better policy advice if the Chair and Members of the CEA have published peer-reviewed economics research.
Michael Greenstone,101,Chicago,m,2,7,Uncertain,Agree,"all industries have a blind spot for themselves. but familiarity w latest research is impt, if background is talking head or professor",Economic Policy Advice,The Council of Economic Advisors is likely to give the US president better policy advice if the Chair and Members of the CEA have published peer-reviewed economics research.
Steven Kaplan,101,Chicago,m,1,7,Uncertain,Agree,Economics training and good economic judgment trump peer reviewed papers.,Economic Policy Advice,The Council of Economic Advisors is likely to give the US president better policy advice if the Chair and Members of the CEA have published peer-reviewed economics research.
Marianne Bertrand,101,Chicago,f,6,7,Agree,Agree,,Economic Policy Advice,The Council of Economic Advisors is likely to give the US president better policy advice if the Chair and Members of the CEA have published peer-reviewed economics research.
Angus Deaton,101,Princeton,m,7,7,Agree,Agree,,Economic Policy Advice,The Council of Economic Advisors is likely to give the US president better policy advice if the Chair and Members of the CEA have published peer-reviewed economics research.
