Name,Question,Qtext
Luigi Zingales,CONF_23,"Question B: Comparing two plans that would reduce federal budget deficits by identical amounts in each of the next 10 years, one that did so partly by reducing significantly the long-term growth rate of Medicare and Medicaid spending would do more to make the U.S. budget fiscally sustainable than one that did not lower the growth of these spending programs."
Luigi Zingales,CONF_24,Question A: Taking into account all of the economic consequences — including the incentives of banks to ensure their own liquidity and solvency in the future — the benefits of bailing out U.S. banks in 2008 will end up exceeding the costs.
Luigi Zingales,CONF_25,"Question B: Because GM and Chrysler were bailed out in 2008-09, the U.S. unemployment rate was lower at the end of 2010 than it would it have been if Congress and the executive branch had not intervened."
Luigi Zingales,CONF_26,Question C: Taking into account all of the economic consequences — including effects on corporate managers' incentives and on creditors' expectations of how their claims will be treated in future bankruptcies — the benefits of bailing out GM and Chrysler will end up exceeding the costs.
Luigi Zingales,CONF_27,"Question A: The U.S government should make further efforts to shrink the size of the country's largest banks — such as by capping the size of their liabilities or penalizing large banks more heavily through taxes or other means — because the existing regulations do not require the biggest banks to internalize enough of the ""too-big-to-fail"" risks that they pose."
Luigi Zingales,CONF_28,Question B: The economic benefits to the U.S. of having a handful of banks with balance sheets greater than $1 trillion are small.
Luigi Zingales,CONF_29,Question A: The federal government would make the average U.S. citizen better off by using policies that directly focus more on increasing manufacturing employment than employment in other sectors.
Luigi Zingales,CONF_30,"Question B: Because firms and inventors do not capture the full returns from research and development, the government would increase the average well-being of Americans (and potentially of others too) by favoring R&D using the tax code."
Luigi Zingales,CONF_31,"Question A: Consider one of two proposals for restraining future Medicare spending, each by the same amount: The method that President Obama enacted in the Affordable Care Act — reducing Medicare-related payments to private insurers and altering the payment system for doctors and hospitals — imposes risks on future Medicare patients because over time the supply of doctors, hospitals and insurers willing to offer them health services may decline in response to restrained payments."
Luigi Zingales,CONF_32,"Question B: Consider the other of two proposals for restraining future Medicare spending, each by the same amount: The method that Governor Romney advocates — giving future seniors a fixed payment for premiums and letting private insurers compete with Medicare — imposes risks on future Medicare patients because competition may not be powerful to enough to offer future seniors the same quality of care that is currently promised without supplementing their premium support."
Luigi Zingales,CONF_33,"Claims by incumbent presidents and challengers about how many private-sector jobs can be created in a four-year period by sector-level or other targeted policies should be viewed as rough guesses, because overall macroeconomic conditions drive aggregate employment in ways that dominate any net effects of polices that focus on specific industries or households."
Luigi Zingales,CONF_34,"Question A: One drawback of taxing capital income at a lower rate than labor income is that it gives people incentives to relabel income that policymakers find hard to categorize as ""capital"" rather than labor""."
Luigi Zingales,CONF_35,"Question B: Despite relabeling concerns, taxing capital income at a permanently lower rate than labor income would result in higher average long-term prosperity, relative to an alternative that generated the same amount of tax revenue by permanently taxing capital and labor income at equal rates instead."
Luigi Zingales,CONF_36,"Question C: Although they do not always agree about the precise likely effects of different tax policies, another reason why economists often give disparate advice on tax policy is because they hold differing views about choices between raising average prosperity and redistributing income."
Luigi Zingales,CONF_37,"Question A: By discounting pension liabilities at high interest rates under government accounting standards, many U.S. state and local governments understate their pension liabilities and the costs of providing pensions to public-sector workers."
Luigi Zingales,CONF_38,"Question B: During the next two decades some U.S. states, unless they substantially increase taxes, cut spending, and/or change public-sector pensions, will require a combination of severe austerity budgets, a federal bailout, and/or default."
Luigi Zingales,CONF_39,"Question A: Even if the third round of quantitative easing that the Fed recently announced increases real GDP growth over the next two years, the increase will be inconsequential."
Luigi Zingales,CONF_40,"Question B: Even if the third round of quantitative easing that the Fed recently announced increases annual consumer price inflation over the next five years, the increase will be inconsequential."
Luigi Zingales,CONF_41,"Question C: Even if inflationary pressures rise substantially as a result of quantitative easing and low interest rates, the Federal Reserve has ample tools to rein inflation back in if it chooses to do so."
Luigi Zingales,CONF_42,Question A: Ethanol content requirements and protectionism against imported ethanol (which includes fuel from sugarcane) raise food prices without significantly reducing carbon-dioxide emissions.
Luigi Zingales,CONF_43,"Question B: A direct disincentive to emit carbon-dioxide, for example through a carbon tax or an emissions permit market, is more efficient than requiring the use of corn-based ethanol fuels."
Luigi Zingales,CONF_44,"Question A: Even if all the official-sector funding that Greece received from 2010 through August 2012 is written off, propping up Greece to buy time for the rest of Europe to prepare for Greek default has been better for citizens of the Eurozone outside of Greece than a policy that would have cut off funding sooner."
Luigi Zingales,CONF_45,"Question B: A substantial sovereign-debt default by some combination of Greece, Ireland, Italy, Portugal and Spain is a necessary condition for the euro area as a whole to grow at its pre-crisis trend rate over the next three years."
Luigi Zingales,CONF_46,"Question C: Unless there is a substantial default by some combination of Greece, Ireland, Italy, Portugal and Spain on their sovereign debt and commercial bank debt, plus credible reforms to prevent excessive borrowing in the future, the euro area is headed for a costly financial meltdown and a prolonged recession."
Luigi Zingales,CONF_47,The current trade barriers in the U.S. sugar industry raise the profits of sugar producers and make the typical U.S. consumer pay more for sugar and goods that use sugar as an input.
Luigi Zingales,CONF_48,Question A: Loans to students attending for-profit colleges are especially risky because students attending them have had default rates that greatly exceed those for comparable students attending public and non-profit private institutions.
Luigi Zingales,CONF_49,Question B: Rules that tie each college's eligibility for federal student loans to its students' graduation rates and post-schooling employment outcomes would better protect taxpayers from losses on student loans.
Luigi Zingales,CONF_50,"Question A: The way in which money market funds normally trade – at one dollar per share, even though the per-share value of the assets backing them varies over time – made them vulnerable to a run in 2008 before they received taxpayer guarantees."
Luigi Zingales,CONF_51,Question B: Taxpayers would be better protected if each money market fund in the U.S. were instead required to trade at its floating net asset value.
Luigi Zingales,CONF_52,"Question C: In the absence of floating net asset values, taxpayers would be better protected if each money market fund in the U.S. were required to set aside capital to protect against losses while holding back a portion of shareholders' cash for a time when they seek to withdraw all of their money."
Luigi Zingales,CONF_53,Taxes or bans on large bottles of soft drinks containing sugar are not likely to have a significant effect on obesity rates because people will substitute towards consuming excessive calories in other ways.
Luigi Zingales,CONF_54,Subjecting online sales from out-of-state vendors to the same retail sales taxes imposed on in-state sales would raise more tax revenue in the states making this change while reducing the pro-online bias of current policy.
Luigi Zingales,CONF_55,"Consumers would not necessarily be better off if cable and satellite TV firms were required to offer a la carte pricing for individual channels, because the networks' programming charges and the satellite-and-cable fees could adjust in response to this rule."
Luigi Zingales,CONF_56,"Long run fiscal sustainability in the U.S. will require cuts in currently promised Medicare and Medicaid benefits and/or tax increases that include higher taxes on households with incomes below $250,000."
Luigi Zingales,CONF_57,"Question A: Assuming that Germany eventually agrees to backstop the debt of southern European countries, the eurozone as a whole will be better off if that bailout is unconditional, rather than accompanied by the labor market reforms and future budget controls that Germany is demanding of countries in return."
Luigi Zingales,CONF_58,"Question B: If Germany fails to bail out the southern tier of Europe, its own economy will be hurt more — because of output and asset losses — than it would be by an unconditional bailout."
Luigi Zingales,CONF_59,Question C: The main reason other eurozone countries need to worry about Greek banks losing access to ECB support is because the ensuing chaos in Greece could trigger bank runs in peripheral countries.
Luigi Zingales,CONF_60,Question A: A cut in federal income tax rates in the US right now would lead to higher GDP within five years than without the tax cut.
Luigi Zingales,CONF_61,Question B: A cut in federal income tax rates in the US right now would raise taxable income enough so that the annual total tax revenue would be higher within five years than without the tax cut.
Luigi Zingales,CONF_62,"Question A: Trade with China makes most Americans better off because, among other advantages, they can buy goods that are made or assembled more cheaply in China."
Luigi Zingales,CONF_63,"Question B: Some Americans who work in the production of competing goods, such as clothing and furniture, are made worse off by trade with China."
Luigi Zingales,CONF_64,An important reason why private college and university tuition has risen faster than the CPI during the past few decades is because competition for faculty members — whose potential earnings in other sectors have steadily improved — has driven up their pay faster than their productivity.
Luigi Zingales,CONF_65,"If the fiscal changes that are planned under current US law take place next year — including Bush era tax cuts expiring, Medicare payment rates to doctors being cut, the AMT applying to many more taxpayers, and automatic cuts in defense and non-defense discretionary spending kicking in — then US real GDP growth in 2013 will be lower than it would be under the CBO's alternative fiscal scenario, in which the above changes do not occur."
Luigi Zingales,CONF_66,"New technology for fracking natural gas, by lowering energy costs in the United States, will make US industrial firms more cost competitive and thus significantly stimulate the growth of US merchandise exports."
Luigi Zingales,CONF_67,Cuba’s low per-capita income growth — 1.2 percent per year since 1960 —has more to do with Cuba’s own economic policies than with the U.S. embargo on trade and tourism.
Luigi Zingales,CONF_68,"Question A: Reducing the minimum retirement age in France from 62 back to age 60, permanently, would reduce long-term French economic growth and substantially raise French debt relative to GDP over time."
Luigi Zingales,CONF_69,Question B: France’s overall employment is higher today because of the 35 hour work week than it would be without a limit on weekly hours.
Luigi Zingales,CONF_70,"Connecticut should pass its Senate Bill 60, which states that during a “severe weather event emergency, no person within the chain of distribution of consumer goods and services shall sell or offer to sell consumer goods or services for a price that is unconscionably excessive.”"
Luigi Zingales,CONF_71,"The former head of the Transportation Security Administration is correct in arguing that randomizing airport “security procedures encountered by passengers (additional upper-torso pat-downs, a thorough bag search, a swab test of carry-ons, etc.), while not subjecting everyone to the full gamut"" would make it ""much harder for terrorists to learn how to evade security procedures."""
Luigi Zingales,CONF_72,Laws that limit the resale of tickets for entertainment and sports events make potential audience members for those events worse off on average.
Luigi Zingales,CONF_73,"Prior to the crisis, the benefits from the funding advantage that Fannie Mae and Freddie Mac had by virtue of perceived government support mostly went to their shareholders, rather than into substantially lower interest rates on residential mortgages."
Luigi Zingales,CONF_74,"Question A: If public school students had the option of taking the government money (local, state, federal) currently being spent on their own education and turning that money into vouchers that they could use towards covering the costs of any private school or public school of their choice (e.g. charter schools), most would be better off."
Luigi Zingales,CONF_75,"Question B: The main drawback to allowing all public school students to take the government money (local, state, federal) currently being spent on their own education and turning that money into vouchers that they could use towards covering the costs of any private school or public school of their choice (e.g. charter schools) would be that some students would not make an active choice and would be left with much worse peers and a weaker school."
Luigi Zingales,CONF_76,Question A: The average size of the 19 financial firms that just completed the Federal Reserve stress tests (i.e. the CCAR) would be substantially smaller if they did not have implicit government support.
Luigi Zingales,CONF_77,"Question B: The 19 financial firms that just completed the Federal Reserve stress tests (i.e. the CCAR) are big primarily because of economies of scale and scope, rather than because of implicit government support."
Luigi Zingales,CONF_78,Changes in U.S. gasoline prices over the past 10 years have predominantly been due to market factors rather than U.S. federal economic or energy policies.
Luigi Zingales,CONF_79,"Question A: Freer trade improves productive efficiency and offers consumers better choices, and in the long run these gains are much larger than any effects on employment."
Luigi Zingales,CONF_80,"Question B: On average, citizens of the U.S. have been better off with the North American Free Trade Agreement than they would have been if the trade rules for the U.S., Canada and Mexico prior to NAFTA had remained in place."
Luigi Zingales,CONF_81,"Because the U.S. Treasury bailed out and backstopped banks (by injecting equity into them in late 2008, and later committing to provide public capital to any banks that failed the stress tests and could not raise private capital), the U.S. unemployment rate was lower at the end of 2010 than it would have been without these measures."
Luigi Zingales,CONF_82,"Loosening current licensing restrictions on the range of services that nurses, physician assistants, dental hygienists and pharmacists are permitted to perform would help patients on balance, because the additional safety risks would be small compared to the decreased costs in waiting time and fees."
Luigi Zingales,CONF_83,"Bans on the short selling of financial securities, such as stocks and government bonds, lead to prices that are further, on average, from their fundamental values."
Luigi Zingales,CONF_84,"Question A: Because of the American Recovery and Reinvestment Act of 2009, the U.S. unemployment rate was lower at the end of 2010 than it would have been without the stimulus bill."
Luigi Zingales,CONF_85,"Question B: Taking into account all of the ARRA’s economic consequences — including the economic costs of raising taxes to pay for the spending, its effects on future spending, and any other likely future effects — the benefits of the stimulus will end up exceeding its costs."
Luigi Zingales,CONF_86,"Local ordinances that limit rent increases for some rental housing units, such as in New York and San Francisco, have had a positive impact over the past three decades on the amount and quality of broadly affordable rental housing in cities that have used them."
Luigi Zingales,CONF_87,Question A: The typical chief executive officer of a publicly traded corporation in the U.S. is paid more than his or her marginal contribution to the firm's value.
Luigi Zingales,CONF_88,Question B: Mandating that U.S. publicly listed corporations must allow shareholders to cast a non-binding vote on executive compensation was a good idea.
Luigi Zingales,CONF_89,One of the leading reasons for rising U.S. income inequality over the past three decades is that technological change has affected workers with some skill sets differently than others.
